timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557535670850,패키지 설치 프로그램,1557500876619,com.google.android.packageinstaller,True,1557454312622,1557500876619,False,2026
1557535670850,Samsung Experience 홈,1557508772437,com.sec.android.app.launcher,True,1557454312622,1557529127643,False,455214
1557535670850,전화,1557467972959,com.samsung.android.dialer,True,1557454312622,1557467972959,True,178176
1557535670850,Logger,1557497483843,iclab.kaist.ac.kr.msband_logger,False,1557454312622,1557532482065,False,41127
1557535670850,설정,1557503299473,com.android.settings,True,1557454312622,1557534678129,False,58629
1557535670850,카카오톡,1557509959116,com.kakao.talk,False,1557454312622,1557509959116,False,2117184
1557535670850,원스토어 서비스,1557456800654,com.skt.skaf.OA00018282,True,1557454312622,1557456800654,True,604
1557535670850,원터치개인,1557504914414,com.wooribank.pib.smart,False,1557454312622,1557529379856,False,351783
1557535670850,카메라,1557501176747,com.sec.android.app.camera,True,1557454312622,1557505793199,False,61765
1557535970850,YouTube,1557508770370,com.google.android.youtube,True,1557454312622,1557536650861,True,7719325
1557535970850,직방,1557507883774,com.chbreeze.jikbang4a,False,1557454312622,1557536650876,False,427596
1557535970850,Puffin,1557495034835,com.cloudmosa.puffinFree,False,1557454312622,1557505793173,False,1421
1557535970850,전화,1557480090222,com.samsung.android.incallui,True,1557454312622,1557480090222,False,2668227
1557535970850,음성 녹음,1557465019840,com.sec.android.app.voicenote,False,1557454312622,1557509895886,False,7566
1557535970850,Polar Beat,1557497451217,fi.polar.beat,False,1557454312622,1557536650894,False,122076
1557535970850,원스토어,1557521313858,com.lguplus.appstore,True,1557454312622,1557521313858,True,953
1557535970850,메시지,1557473619062,com.samsung.android.messaging,True,1557454312622,1557473619062,True,113465
1557535970850,카톡 프리뷰,1557508775492,com.taeyoung.jimoon.kakaopreview,False,1557454312622,1557530688659,False,714070
1557535970850,Gmail,1557500258537,com.google.android.gm,True,1557454312622,1557529627050,True,17736
1557535970850,빅스비 보이스,1557499104466,com.samsung.android.bixby.agent,True,1557454312622,1557499104466,True,45
1557535970850,갤러리,1557492943356,com.sec.android.gallery3d,True,1557454312622,1557498500863,True,13793
1557535970850,접근성,1557474223364,com.samsung.accessibility,True,1557454312622,1557474223364,False,5287
1557535970850,Samsung Music,1557508280371,com.sec.android.app.music,False,1557454312622,1557536650904,False,46774
1557535970850,컬러노트,1557515711298,com.socialnmobile.dictapps.notepad.color.note,False,1557454312622,1557515711298,False,31999
1557535970850,Paco,1557493269004,com.pacoapp.paco,False,1557454312622,1557532028350,False,95690
1557535970850,시계,1557473652585,com.sec.android.app.clockpackage,True,1557454312622,1557473652585,True,155692
1557535970850,전화,1557480058387,com.android.server.telecom,True,1557454312622,1557480058387,False,222
1557535970850,다방,1557507935547,kr.co.station3.dabang,False,1557454312622,1557536650904,False,121706
1557535970850,Chrome,1557508317519,com.android.chrome,True,1557454312622,1557508317519,True,3184214
1557535970850,패키지 설치 프로그램,1557500876619,com.google.android.packageinstaller,True,1557454312622,1557500876619,False,2026
1557535970850,Samsung Experience 홈,1557508772437,com.sec.android.app.launcher,True,1557454312622,1557536328121,False,455214
1557535970850,전화,1557467972959,com.samsung.android.dialer,True,1557454312622,1557467972959,True,178176
1557535970850,Logger,1557497483843,iclab.kaist.ac.kr.msband_logger,False,1557454312622,1557536650915,False,41127
1557535970850,설정,1557503299473,com.android.settings,True,1557454312622,1557534678129,False,58629
1557535970850,카카오톡,1557509959116,com.kakao.talk,False,1557454312622,1557509959116,False,2117184
1557535970850,원스토어 서비스,1557456800654,com.skt.skaf.OA00018282,True,1557454312622,1557456800654,True,604
1557535970850,원터치개인,1557504914414,com.wooribank.pib.smart,False,1557454312622,1557536650926,False,351783
1557535970850,카메라,1557501176747,com.sec.android.app.camera,True,1557454312622,1557536650938,False,61765
1557536270850,YouTube,1557508770370,com.google.android.youtube,True,1557454312622,1557536650861,True,7719325
1557536270850,직방,1557507883774,com.chbreeze.jikbang4a,False,1557454312622,1557536650876,False,427596
1557536270850,Puffin,1557495034835,com.cloudmosa.puffinFree,False,1557454312622,1557505793173,False,1421
1557536270850,전화,1557480090222,com.samsung.android.incallui,True,1557454312622,1557480090222,False,2668227
1557536270850,음성 녹음,1557465019840,com.sec.android.app.voicenote,False,1557454312622,1557509895886,False,7566
1557536270850,Polar Beat,1557497451217,fi.polar.beat,False,1557454312622,1557536650894,False,122076
1557536270850,원스토어,1557521313858,com.lguplus.appstore,True,1557454312622,1557521313858,True,953
1557536270850,메시지,1557473619062,com.samsung.android.messaging,True,1557454312622,1557473619062,True,113465
1557536270850,카톡 프리뷰,1557508775492,com.taeyoung.jimoon.kakaopreview,False,1557454312622,1557530688659,False,714070
1557536270850,Gmail,1557500258537,com.google.android.gm,True,1557454312622,1557529627050,True,17736
1557536270850,빅스비 보이스,1557499104466,com.samsung.android.bixby.agent,True,1557454312622,1557499104466,True,45
1557536270850,갤러리,1557492943356,com.sec.android.gallery3d,True,1557454312622,1557498500863,True,13793
1557536270850,접근성,1557474223364,com.samsung.accessibility,True,1557454312622,1557474223364,False,5287
1557536270850,Samsung Music,1557508280371,com.sec.android.app.music,False,1557454312622,1557536650904,False,46774
1557536270850,컬러노트,1557515711298,com.socialnmobile.dictapps.notepad.color.note,False,1557454312622,1557515711298,False,31999
1557536270850,Paco,1557493269004,com.pacoapp.paco,False,1557454312622,1557532028350,False,95690
1557536270850,시계,1557473652585,com.sec.android.app.clockpackage,True,1557454312622,1557473652585,True,155692
1557536270850,전화,1557480058387,com.android.server.telecom,True,1557454312622,1557480058387,False,222
1557536270850,다방,1557507935547,kr.co.station3.dabang,False,1557454312622,1557536650904,False,121706
1557536270850,Chrome,1557508317519,com.android.chrome,True,1557454312622,1557508317519,True,3184214
1557536270850,패키지 설치 프로그램,1557500876619,com.google.android.packageinstaller,True,1557454312622,1557500876619,False,2026
1557536270850,Samsung Experience 홈,1557508772437,com.sec.android.app.launcher,True,1557454312622,1557536328121,False,455214
1557536270850,전화,1557467972959,com.samsung.android.dialer,True,1557454312622,1557467972959,True,178176
1557536270850,Logger,1557497483843,iclab.kaist.ac.kr.msband_logger,False,1557454312622,1557536650915,False,41127
1557536270850,설정,1557503299473,com.android.settings,True,1557454312622,1557534678129,False,58629
1557536270850,카카오톡,1557509959116,com.kakao.talk,False,1557454312622,1557509959116,False,2117184
1557536270850,원스토어 서비스,1557456800654,com.skt.skaf.OA00018282,True,1557454312622,1557456800654,True,604
1557536270850,원터치개인,1557504914414,com.wooribank.pib.smart,False,1557454312622,1557536650926,False,351783
1557536270850,카메라,1557501176747,com.sec.android.app.camera,True,1557454312622,1557536650938,False,61765
1557536570850,YouTube,1557508770370,com.google.android.youtube,True,1557454312622,1557536650861,True,7719325
1557536570850,직방,1557507883774,com.chbreeze.jikbang4a,False,1557454312622,1557536650876,False,427596
1557536570850,Puffin,1557495034835,com.cloudmosa.puffinFree,False,1557454312622,1557505793173,False,1421
1557536570850,전화,1557480090222,com.samsung.android.incallui,True,1557454312622,1557480090222,False,2668227
1557536570850,음성 녹음,1557465019840,com.sec.android.app.voicenote,False,1557454312622,1557509895886,False,7566
1557536570850,Polar Beat,1557497451217,fi.polar.beat,False,1557454312622,1557536650894,False,122076
1557536570850,원스토어,1557521313858,com.lguplus.appstore,True,1557454312622,1557521313858,True,953
1557536570850,메시지,1557473619062,com.samsung.android.messaging,True,1557454312622,1557473619062,True,113465
1557536570850,카톡 프리뷰,1557508775492,com.taeyoung.jimoon.kakaopreview,False,1557454312622,1557530688659,False,714070
1557536570850,Gmail,1557500258537,com.google.android.gm,True,1557454312622,1557529627050,True,17736
1557536570850,빅스비 보이스,1557499104466,com.samsung.android.bixby.agent,True,1557454312622,1557499104466,True,45
1557536570850,갤러리,1557492943356,com.sec.android.gallery3d,True,1557454312622,1557498500863,True,13793
1557536570850,접근성,1557474223364,com.samsung.accessibility,True,1557454312622,1557474223364,False,5287
1557536570850,Samsung Music,1557508280371,com.sec.android.app.music,False,1557454312622,1557536650904,False,46774
1557536570850,컬러노트,1557515711298,com.socialnmobile.dictapps.notepad.color.note,False,1557454312622,1557515711298,False,31999
1557536570850,Paco,1557493269004,com.pacoapp.paco,False,1557454312622,1557532028350,False,95690
1557536570850,시계,1557473652585,com.sec.android.app.clockpackage,True,1557454312622,1557473652585,True,155692
1557536570850,전화,1557480058387,com.android.server.telecom,True,1557454312622,1557480058387,False,222
1557536570850,다방,1557507935547,kr.co.station3.dabang,False,1557454312622,1557536650904,False,121706
1557536570850,Chrome,1557508317519,com.android.chrome,True,1557454312622,1557508317519,True,3184214
1557536570850,패키지 설치 프로그램,1557500876619,com.google.android.packageinstaller,True,1557454312622,1557500876619,False,2026
1557536570850,Samsung Experience 홈,1557508772437,com.sec.android.app.launcher,True,1557454312622,1557536328121,False,455214
1557536570850,전화,1557467972959,com.samsung.android.dialer,True,1557454312622,1557467972959,True,178176
1557536570850,Logger,1557497483843,iclab.kaist.ac.kr.msband_logger,False,1557454312622,1557536650915,False,41127
1557536570850,설정,1557503299473,com.android.settings,True,1557454312622,1557534678129,False,58629
1557536570850,카카오톡,1557509959116,com.kakao.talk,False,1557454312622,1557509959116,False,2117184
1557536570850,원스토어 서비스,1557456800654,com.skt.skaf.OA00018282,True,1557454312622,1557456800654,True,604
1557536570850,원터치개인,1557504914414,com.wooribank.pib.smart,False,1557454312622,1557536650926,False,351783
1557536570850,카메라,1557501176747,com.sec.android.app.camera,True,1557454312622,1557536650938,False,61765
1557536870850,YouTube,1557508770370,com.google.android.youtube,True,1557454312622,1557536650861,True,7719325
1557536870850,직방,1557507883774,com.chbreeze.jikbang4a,False,1557454312622,1557536650876,False,427596
1557536870850,Puffin,1557495034835,com.cloudmosa.puffinFree,False,1557454312622,1557505793173,False,1421
1557536870850,전화,1557480090222,com.samsung.android.incallui,True,1557454312622,1557480090222,False,2668227
1557536870850,음성 녹음,1557465019840,com.sec.android.app.voicenote,False,1557454312622,1557509895886,False,7566
1557536870850,Polar Beat,1557497451217,fi.polar.beat,False,1557454312622,1557536650894,False,122076
1557536870850,원스토어,1557521313858,com.lguplus.appstore,True,1557454312622,1557521313858,True,953
1557536870850,메시지,1557473619062,com.samsung.android.messaging,True,1557454312622,1557473619062,True,113465
1557536870850,카톡 프리뷰,1557508775492,com.taeyoung.jimoon.kakaopreview,False,1557454312622,1557530688659,False,714070
1557536870850,Gmail,1557500258537,com.google.android.gm,True,1557454312622,1557529627050,True,17736
1557536870850,빅스비 보이스,1557499104466,com.samsung.android.bixby.agent,True,1557454312622,1557499104466,True,45
1557536870850,갤러리,1557492943356,com.sec.android.gallery3d,True,1557454312622,1557498500863,True,13793
1557536870850,접근성,1557474223364,com.samsung.accessibility,True,1557454312622,1557474223364,False,5287
1557536870850,Samsung Music,1557508280371,com.sec.android.app.music,False,1557454312622,1557536650904,False,46774
1557536870850,컬러노트,1557515711298,com.socialnmobile.dictapps.notepad.color.note,False,1557454312622,1557515711298,False,31999
1557536870850,Paco,1557493269004,com.pacoapp.paco,False,1557454312622,1557532028350,False,95690
1557536870850,시계,1557473652585,com.sec.android.app.clockpackage,True,1557454312622,1557473652585,True,155692
1557536870850,전화,1557480058387,com.android.server.telecom,True,1557454312622,1557480058387,False,222
1557536870850,다방,1557507935547,kr.co.station3.dabang,False,1557454312622,1557536650904,False,121706
1557536870850,Chrome,1557508317519,com.android.chrome,True,1557454312622,1557508317519,True,3184214
1557536870850,패키지 설치 프로그램,1557500876619,com.google.android.packageinstaller,True,1557454312622,1557500876619,False,2026
1557536870850,Samsung Experience 홈,1557508772437,com.sec.android.app.launcher,True,1557454312622,1557536328121,False,455214
1557536870850,전화,1557467972959,com.samsung.android.dialer,True,1557454312622,1557467972959,True,178176
1557536870850,Logger,1557497483843,iclab.kaist.ac.kr.msband_logger,False,1557454312622,1557536650915,False,41127
1557536870850,설정,1557503299473,com.android.settings,True,1557454312622,1557534678129,False,58629
1557536870850,카카오톡,1557509959116,com.kakao.talk,False,1557454312622,1557509959116,False,2117184
1557536870850,원스토어 서비스,1557456800654,com.skt.skaf.OA00018282,True,1557454312622,1557456800654,True,604
1557536870850,원터치개인,1557504914414,com.wooribank.pib.smart,False,1557454312622,1557536650926,False,351783
